mnames,eps,trloss,acc,times
fcnet,1,0.610140323638916,0.8995000123977661,4570640711
fcnet,2,0.3591020405292511,0.9043999910354614,3455862060
resnet50,1,1.851806402206421,0.40529999136924744,138194158994
resnet50,2,1.5186809301376343,0.4812999963760376,118648958716
