Epoch,Iteration,TimeSinceStart,TrainingLoss,ValidationLoss,BaseLearnRate,TrainingAccuracy,TrainingRMSE,ValidationAccuracy,ValidationRMSE,State
0,0,,,,,,,,,start
1,1,8.75493,2.40610933303833,2.37288808822632,0.00999999977648258,12.5,1.44881129264832,9.54,,iteration
1,2,9.066502,2.3561635017395,,0.00999999977648258,12.5,1.3875687122345,,,iteration
1,3,9.180349,2.31923627853394,,0.00999999977648258,4.6875,1.33632278442383,,,iteration
1,4,9.220486,2.35283946990967,,0.00999999977648258,12.5,1.38095486164093,,,iteration
1,5,9.264824,2.24620509147644,,0.00999999977648258,17.1875,1.23738753795624,,,iteration
1,6,9.301327,2.30842208862305,,0.00999999977648258,18.75,1.31159102916718,,,iteration
1,7,9.31063,2.13734245300293,,0.00999999977648258,35.9375,1.13600099086761,,,iteration
1,8,9.318356,2.08047747612,,0.00999999977648258,37.5,1.12420988082886,,,iteration
1,9,9.325985,2.05397391319275,,0.00999999977648258,37.5,1.14226019382477,,,iteration
1,10,9.334234,1.99714350700378,,0.00999999977648258,51.5625,1.1266280412674,,,iteration
1,11,9.341812,1.92901480197906,,0.00999999977648258,48.4375,1.20213782787323,,,iteration
1,12,9.349543,1.88728904724121,,0.00999999977648258,46.875,1.23719501495361,,,iteration
1,13,9.357257,1.83592224121094,,0.00999999977648258,53.125,1.26735711097717,,,iteration
1,14,9.364843,1.73880887031555,,0.00999999977648258,54.6875,1.32599496841431,,,iteration
1,15,9.372978,1.65500569343567,,0.00999999977648258,71.875,1.34948801994324,,,iteration
1,16,9.380557,1.59975469112396,,0.00999999977648258,59.375,1.442990899086,,,iteration
1,17,9.388253,1.67897415161133,,0.00999999977648258,53.125,1.60793614387512,,,iteration
1,18,9.395967,1.43099272251129,,0.00999999977648258,67.1875,1.7408435344696,,,iteration
1,19,9.40371,1.41791462898254,,0.00999999977648258,67.1875,1.65560948848724,,,iteration
1,20,9.411341,1.37528610229492,,0.00999999977648258,75,1.76551413536072,,,iteration
1,21,9.418995,1.19456088542938,,0.00999999977648258,87.5,1.95367097854614,,,iteration
1,22,9.426576,1.45476567745209,,0.00999999977648258,67.1875,1.97019803524017,,,iteration
1,23,9.434228,1.24273347854614,,0.00999999977648258,76.5625,2.29173970222473,,,iteration
1,24,9.441785,1.21892380714417,,0.00999999977648258,67.1875,2.40110921859741,,,iteration
1,25,9.449336,1.1330840587616,,0.00999999977648258,79.6875,2.39326047897339,,,iteration
1,26,9.45704,1.08609008789062,,0.00999999977648258,82.8125,2.56181526184082,,,iteration
1,27,9.464593,1.11049509048462,,0.00999999977648258,76.5625,2.67872858047485,,,iteration
1,28,9.472949,1.06049120426178,,0.00999999977648258,76.5625,2.88092684745789,,,iteration
1,29,9.483265,1.10844349861145,,0.00999999977648258,73.4375,3.15174245834351,,,iteration
1,30,9.491372,0.949931740760803,,0.00999999977648258,81.25,3.32422804832458,,,iteration
1,31,9.4996,0.929684221744537,,0.00999999977648258,79.6875,3.36193418502808,,,iteration
1,32,9.507802,0.873703420162201,,0.00999999977648258,89.0625,3.43584656715393,,,iteration
1,33,9.518589,0.850596606731415,,0.00999999977648258,82.8125,3.70650196075439,,,iteration
1,34,9.526891,0.928424537181854,,0.00999999977648258,79.6875,3.81565642356873,,,iteration
1,35,9.53594,0.946813821792603,,0.00999999977648258,68.75,3.91970086097717,,,iteration
1,36,9.543907,0.806366980075836,,0.00999999977648258,81.25,4.0649995803833,,,iteration
1,37,9.551611,0.69518655538559,,0.00999999977648258,92.1875,3.89088249206543,,,iteration
1,38,9.559258,0.671203076839447,,0.00999999977648258,89.0625,3.90033364295959,,,iteration
1,39,9.566951,0.761134266853333,,0.00999999977648258,84.375,4.24380826950073,,,iteration
1,40,9.574537,0.785911440849304,,0.00999999977648258,84.375,4.34450578689575,,,iteration
1,41,9.582261,0.659168183803558,,0.00999999977648258,87.5,4.42679929733276,,,iteration
1,42,9.589996,0.694800913333893,,0.00999999977648258,81.25,4.41791152954102,,,iteration
1,43,9.597701,0.672885119915009,,0.00999999977648258,85.9375,4.43278360366821,,,iteration
1,44,9.605923,0.78443455696106,,0.00999999977648258,75,4.94813299179077,,,iteration
1,45,9.614513,0.750209510326385,,0.00999999977648258,81.25,4.83114051818848,,,iteration
1,46,9.622775,0.690541744232178,,0.00999999977648258,82.8125,4.66055774688721,,,iteration
1,47,9.630744,0.591976344585419,,0.00999999977648258,87.5,5.16279363632202,,,iteration
1,48,9.638463,0.710599422454834,,0.00999999977648258,79.6875,4.81095361709595,,,iteration
1,49,9.646058,0.524021089076996,,0.00999999977648258,87.5,5.37028360366821,,,iteration
1,50,9.653785,0.770476400852203,,0.00999999977648258,75,5.04459047317505,,,iteration
1,51,9.662829,0.563610136508942,,0.00999999977648258,87.5,5.25739431381226,,,iteration
1,52,9.670613,0.685071229934692,,0.00999999977648258,79.6875,5.74798011779785,,,iteration
1,53,9.678656,0.582257509231567,,0.00999999977648258,87.5,5.75101947784424,,,iteration
1,54,9.686455,0.570164561271667,,0.00999999977648258,90.625,5.85000276565552,,,iteration
1,55,9.694637,0.713440477848053,,0.00999999977648258,78.125,5.58154773712158,,,iteration
1,56,9.702666,0.508699834346771,,0.00999999977648258,89.0625,5.73040103912354,,,iteration
1,57,9.710327,0.651988744735718,,0.00999999977648258,82.8125,5.87094926834106,,,iteration
1,58,9.717989,0.570030272006989,,0.00999999977648258,89.0625,5.33954238891602,,,iteration
1,59,9.725662,0.669975996017456,,0.00999999977648258,81.25,5.61817932128906,,,iteration
1,60,9.734498,0.522389769554138,,0.00999999977648258,84.375,5.75685834884644,,,iteration
1,61,9.742585,0.441469937562943,,0.00999999977648258,90.625,6.01646280288696,,,iteration
1,62,9.75041,0.657649993896484,,0.00999999977648258,75,6.04338550567627,,,iteration
1,63,9.757996,0.549259781837463,,0.00999999977648258,87.5,5.95670318603516,,,iteration
1,64,9.765731,0.509553253650665,,0.00999999977648258,87.5,6.05783700942993,,,iteration
1,65,9.773458,0.611417233943939,,0.00999999977648258,78.125,6.35259246826172,,,iteration
1,66,9.781672,0.56753933429718,,0.00999999977648258,81.25,6.61996126174927,,,iteration
1,67,9.789992,0.471944719552994,,0.00999999977648258,87.5,6.14535760879517,,,iteration
1,68,9.799393,0.474237382411957,,0.00999999977648258,82.8125,6.28226518630981,,,iteration
1,69,9.80811,0.575571894645691,,0.00999999977648258,79.6875,6.30357122421265,,,iteration
1,70,9.816174,0.513024806976318,,0.00999999977648258,92.1875,6.4486608505249,,,iteration
1,71,9.824342,0.552824318408966,,0.00999999977648258,87.5,5.8630633354187,,,iteration
1,72,9.832984,0.625531196594238,,0.00999999977648258,81.25,6.30905199050903,,,iteration
1,73,9.841954,0.521044254302979,,0.00999999977648258,85.9375,6.44811534881592,,,iteration
